3050	2017-09-06 10:00:00.000	168.90
3050	2017-09-06 10:10:00.000	174.00
3050	2017-09-06 10:20:00.000	168.00
3050	2017-09-06 10:30:00.000	171.50
3050	2017-09-06 10:40:00.000	163.40
3050	2017-09-06 10:50:00.000	172.70
3050	2017-09-06 11:00:00.000	162.00
3050	2017-09-06 11:10:00.000	171.30
3050	2017-09-06 11:20:00.000	166.00
3050	2017-09-06 11:30:00.000	162.60
3050	2017-09-06 11:40:00.000	162.70
3050	2017-09-06 11:50:00.000	173.40
3050	2017-09-06 12:00:00.000	171.40
3050	2017-09-06 12:10:00.000	157.50
3050	2017-09-06 12:20:00.000	159.40
3050	2017-09-06 12:30:00.000	171.40
3050	2017-09-06 12:40:00.000	162.80
3050	2017-09-06 12:50:00.000	167.50
3050	2017-09-06 13:00:00.000	167.70
3050	2017-09-06 13:10:00.000	165.90
3050	2017-09-06 13:20:00.000	163.10
3050	2017-09-06 13:30:00.000	168.90
3050	2017-09-06 13:40:00.000	163.20
3050	2017-09-06 13:50:00.000	167.30
3050	2017-09-06 14:00:00.000	169.70
3050	2017-09-06 14:10:00.000	157.80
3050	2017-09-06 14:20:00.000	172.80
3050	2017-09-06 14:30:00.000	170.80
3050	2017-09-06 14:40:00.000	166.60
3050	2017-09-06 14:50:00.000	175.50
3050	2017-09-06 15:00:00.000	174.70
3050	2017-09-06 15:10:00.000	163.40
3050	2017-09-06 15:20:00.000	174.50
3050	2017-09-06 15:30:00.000	173.50
3050	2017-09-06 15:40:00.000	168.10
3050	2017-09-06 15:50:00.000	163.60
3050	2017-09-06 16:00:00.000	161.90
3050	2017-09-06 16:10:00.000	160.50
3050	2017-09-06 16:20:00.000	172.30
3050	2017-09-06 16:30:00.000	167.10
3050	2017-09-06 16:40:00.000	159.70
3050	2017-09-06 16:50:00.000	168.10
3050	2017-09-06 17:00:00.000	173.20
3050	2017-09-06 17:10:00.000	173.90
3050	2017-09-06 17:20:00.000	171.70
3050	2017-09-06 17:30:00.000	171.40
3050	2017-09-06 17:40:00.000	167.10
3050	2017-09-06 17:50:00.000	164.30
3050	2017-09-06 18:00:00.000	166.30
3050	2017-09-06 18:10:00.000	161.40
3050	2017-09-06 18:20:00.000	164.00
3050	2017-09-06 18:30:00.000	171.60
3050	2017-09-06 18:40:00.000	171.30
3050	2017-09-06 18:50:00.000	162.60
3050	2017-09-06 19:00:00.000	172.30
3050	2017-09-06 19:10:00.000	163.20
3050	2017-09-06 19:20:00.000	170.40
3050	2017-09-06 19:30:00.000	165.20
3050	2017-09-06 19:40:00.000	168.50
3050	2017-09-06 19:50:00.000	168.60
3050	2017-09-06 20:00:00.000	163.30
3050	2017-09-06 20:10:00.000	182.20
3050	2017-09-06 20:20:00.000	165.20
3050	2017-09-06 20:30:00.000	166.00
3050	2017-09-06 20:40:00.000	171.30
3050	2017-09-06 20:50:00.000	168.50
3050	2017-09-06 21:00:00.000	165.00
3050	2017-09-06 21:10:00.000	173.20
3050	2017-09-06 21:20:00.000	166.60
3050	2017-09-06 21:30:00.000	164.90
3050	2017-09-06 21:40:00.000	161.80
3050	2017-09-06 21:50:00.000	177.10
3050	2017-09-06 22:00:00.000	173.40
3050	2017-09-06 22:10:00.000	158.30
3050	2017-09-06 22:20:00.000	164.00
3050	2017-09-06 22:30:00.000	169.10
3050	2017-09-06 22:40:00.000	172.90
3050	2017-09-06 22:50:00.000	172.70
3050	2017-09-06 23:00:00.000	170.00
3050	2017-09-06 23:10:00.000	165.00
3050	2017-09-06 23:20:00.000	171.70
3050	2017-09-06 23:30:00.000	166.20
3050	2017-09-06 23:40:00.000	165.80
3050	2017-09-06 23:50:00.000	166.60
3050	2017-09-07 00:00:00.000	173.20
3050	2017-09-07 00:10:00.000	160.70
3050	2017-09-07 00:20:00.000	167.20
3050	2017-09-07 00:30:00.000	169.20
3050	2017-09-07 00:40:00.000	163.30
3050	2017-09-07 00:50:00.000	163.90
3050	2017-09-07 01:00:00.000	169.30
3050	2017-09-07 01:10:00.000	169.20
3050	2017-09-07 01:20:00.000	173.70
3050	2017-09-07 01:30:00.000	166.00
3050	2017-09-07 01:40:00.000	170.60
3050	2017-09-07 01:50:00.000	172.40
3050	2017-09-07 02:00:00.000	165.70
3050	2017-09-07 02:10:00.000	174.70
3050	2017-09-07 02:20:00.000	166.20
3050	2017-09-07 02:30:00.000	171.70
3050	2017-09-07 02:40:00.000	169.90
3050	2017-09-07 02:50:00.000	175.80
3050	2017-09-07 03:00:00.000	159.40
3050	2017-09-07 03:10:00.000	175.30
3050	2017-09-07 03:20:00.000	158.40
3050	2017-09-07 03:30:00.000	171.00
