30530	2017-09-06 10:05:00.000	  0.20
30530	2017-09-06 10:10:00.000	  0.20
30530	2017-09-06 10:15:00.000	  0.20
30530	2017-09-06 10:20:00.000	  0.19
30530	2017-09-06 10:25:00.000	  0.18
30530	2017-09-06 10:30:00.000	  0.19
30530	2017-09-06 10:35:00.000	  0.18
30530	2017-09-06 10:40:00.000	  0.19
30530	2017-09-06 10:45:00.000	  0.18
30530	2017-09-06 10:50:00.000	  0.18
30530	2017-09-06 10:55:00.000	  0.18
30530	2017-09-06 11:00:00.000	  0.18
30530	2017-09-06 11:05:00.000	  0.17
30530	2017-09-06 11:10:00.000	  0.18
30530	2017-09-06 11:15:00.000	  0.17
30530	2017-09-06 11:20:00.000	  0.17
30530	2017-09-06 11:25:00.000	  0.17
30530	2017-09-06 11:30:00.000	  0.17
30530	2017-09-06 11:35:00.000	  0.17
30530	2017-09-06 11:40:00.000	  0.17
30530	2017-09-06 11:45:00.000	  0.17
30530	2017-09-06 11:50:00.000	  0.17
30530	2017-09-06 11:55:00.000	  0.17
30530	2017-09-06 12:00:00.000	  0.17
30530	2017-09-06 12:05:00.000	  0.17
30530	2017-09-06 12:10:00.000	  0.17
30530	2017-09-06 12:15:00.000	  0.17
30530	2017-09-06 12:20:00.000	  0.17
30530	2017-09-06 12:25:00.000	  0.18
30530	2017-09-06 12:30:00.000	  0.18
30530	2017-09-06 12:35:00.000	  0.17
30530	2017-09-06 12:40:00.000	  0.18
30530	2017-09-06 12:45:00.000	  0.17
30530	2017-09-06 12:50:00.000	  0.18
30530	2017-09-06 12:55:00.000	  0.18
30530	2017-09-06 13:00:00.000	  0.18
30530	2017-09-06 13:05:00.000	  0.18
30530	2017-09-06 13:10:00.000	  0.19
30530	2017-09-06 13:15:00.000	  0.19
30530	2017-09-06 13:20:00.000	  0.19
30530	2017-09-06 13:25:00.000	  0.19
30530	2017-09-06 13:30:00.000	  0.19
30530	2017-09-06 13:35:00.000	  0.19
30530	2017-09-06 13:40:00.000	  0.19
30530	2017-09-06 13:45:00.000	  0.19
30530	2017-09-06 13:50:00.000	  0.19
30530	2017-09-06 13:55:00.000	  0.20
30530	2017-09-06 14:00:00.000	  0.20
30530	2017-09-06 14:05:00.000	  0.20
30530	2017-09-06 14:10:00.000	  0.21
30530	2017-09-06 14:15:00.000	  0.21
30530	2017-09-06 14:20:00.000	  0.22
30530	2017-09-06 14:25:00.000	  0.22
30530	2017-09-06 14:30:00.000	  0.22
