0.078	100
0.115	98
0.128	96
0.136	94
0.14	92
0.143	90
0.148	88
0.151	86
0.156	84
0.159	82
0.163	80
0.164	78
0.166	76
0.168	74
0.169	72
0.171	70
0.172	68
0.174	66
0.176	64
0.179	62
0.181	60
0.184	58
0.186	56
0.189	54
0.191	52
0.193	50
0.195	48
0.197	46
0.198	44
0.2	42
0.203	40
0.205	38
0.207	36
0.21	34
0.214	32
0.217	30
0.221	28
0.225	26
0.229	24
0.234	22
0.241	20
0.247	18
0.256	16
0.265	14
0.275	12
0.288	10
0.335	8
0.403	6
0.49	4
0.626	2
1.265	0
